country,city,agency,feed_url,mdb_id,license,status
GB,Larkfield,BODS — Larkfield,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-124b875fad,,active
GB,Larkhall,BODS — Larkhall,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-e73f964e4b,,active
GB,Lartington,BODS — Lartington,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-319ac50fe5,,active
GB,Lauder,BODS — Lauder,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-c4b4b2d060,,active
GB,Launceston,BODS — Launceston,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-b58c2efc86,,active
GB,Laurencekirk,BODS — Laurencekirk,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-9c465247c7,,active
GB,Lavenham,BODS — Lavenham,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-a01555f469,,active
GB,Law,BODS — Law,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-74ac875a0d,,active
GB,Laxton,BODS — Laxton,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-b2bedf315c,,active
GB,Layer de la Haye,BODS — Layer de la Haye,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-0a89222a42,,active
GB,Lea,BODS — Lea,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-12ef4faf13,,active
GB,Leasingham,BODS — Leasingham,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-6cb00f61e6,,active
GB,Leatherhead,BODS — Leatherhead,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-c269cd8955,,active
GB,Lechlade,BODS — Lechlade,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-4f41ec1773,,active
GB,Leconfield,BODS — Leconfield,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-6c18ca66c5,,active
GB,Ledbury,BODS — Ledbury,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-a894434e1d,,active
GB,Ledsham,BODS — Ledsham,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-1ef7f11837,,active
GB,Ledston,BODS — Ledston,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-159daf858f,,active
GB,Lee-on-the-Solent,BODS — Lee-on-the-Solent,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-39e30d29c4,,active
GB,Leeds,BODS — Leeds,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-bae1072efb,,active
GB,Leeds,bustimes.org (First Leeds / West Yorkshire AVL via BODS),https://bustimes.org/vehicles.json?ymax=53.82&xmax=-1.50&ymin=53.77&xmin=-1.60,rtweb-gb-bustimes-org-first-leeds-w,,active
GB,Leeds / Yorkshire,"West Yorkshire (First Leeds, Arriva Yorkshire) — via BODS yorkshire feed",https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/yorkshire/,gb-disc-14,,active
GB,Leek,BODS — Leek,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-35d8132b41,,active
GB,Leeswood,BODS — Leeswood,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-df32754cf4,,active
GB,Leicester,BODS — Leicester,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-82305713c3,,active
GB,Leicestershire,Nottingham City Transport,https://data.discoverpassenger.com/operator/nctx/dataset/current/download/gtfs,mdb-1946,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,active
GB,Leigh,BODS — Leigh,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-fab6f09ea5,,active
GB,Leigh-on-Sea,BODS — Leigh-on-Sea,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-0fd75a0ae7,,active
GB,Leighton Buzzard,BODS — Leighton Buzzard,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-476e1bd903,,active
GB,Leiston,BODS — Leiston,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-9a834f9b0f,,active
GB,Lenham,BODS — Lenham,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-6539f0990d,,active
GB,Lennoxtown,BODS — Lennoxtown,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-7016eb26c4,,active
GB,Leominster,BODS — Leominster,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-aacc79fe65,,active
GB,Lerwick,BODS — Lerwick,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-282b56f826,,active
GB,Leslie,BODS — Leslie,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-30e8cece67,,active
GB,Lesmahagow,BODS — Lesmahagow,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-27afad1089,,active
GB,Letchworth,BODS — Letchworth,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-ced36d0c00,,active
GB,Letchworth Garden City,BODS — Letchworth Garden City,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-ea1603c6b9,,active
GB,Letham,BODS — Letham,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-9ee5b7bd8c,,active
GB,Leuchars,BODS — Leuchars,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-fbb0bd1799,,active
GB,Leven,BODS — Leven,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-be71e97d71,,active
GB,Lewes,BODS — Lewes,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-308b39875e,,active
GB,Leyburn,BODS — Leyburn,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-474f3c3940,,active
GB,Leyland,BODS — Leyland,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-fc14f7a4a7,,active
GB,Leysdown-on-Sea,BODS — Leysdown-on-Sea,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-26ac8b3c9f,,active
GB,Lhanbryd,BODS — Lhanbryd,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-3dc836f2f3,,active
GB,Lichfield,BODS — Lichfield,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-5225f11131,,active
GB,Limekilns,BODS — Limekilns,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-98222eb8c6,,active
GB,Lincoln,BODS — Lincoln,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-b067391d9f,,active
GB,Lindford,BODS — Lindford,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-861bab1779,,active
GB,Lingfield,BODS — Lingfield,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-4c9fb95567,,active
GB,Lingwood,BODS — Lingwood,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-89c1a1be07,,active
GB,Linlithgow,BODS — Linlithgow,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-6ff4c6722f,,active
GB,Linthwaite,BODS — Linthwaite,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-2ccad34e18,,active
GB,Linton,BODS — Linton,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-7923354535,,active
GB,Liphook,BODS — Liphook,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-ca6ae75839,,active
GB,Liskeard,BODS — Liskeard,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-c1c1fe0c96,,active
GB,Liss,BODS — Liss,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-2c57bca30a,,active
GB,Litherland,BODS — Litherland,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-281d1ae0bd,,active
GB,Little Amwell,BODS — Little Amwell,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-1c562f92a5,,active
GB,Little Chalfont,BODS — Little Chalfont,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-2ff586a40b,,active
GB,Little Clacton,BODS — Little Clacton,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-ae3a355056,,active
GB,Little Eaton,BODS — Little Eaton,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-b0bea08fa9,,active
GB,Little Hallingbury,BODS — Little Hallingbury,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-4a1756a20c,,active
GB,Little Houghton,BODS — Little Houghton,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-3a69f04652,,active
GB,Little Hulton,BODS — Little Hulton,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-ef7b41ebda,,active
GB,Little Lever,BODS — Little Lever,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-b6f162af60,,active
GB,Little Paxton,BODS — Little Paxton,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-c951b7f0e6,,active
GB,Littleborough,BODS — Littleborough,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-ed3e52e79f,,active
GB,Littlehampton,BODS — Littlehampton,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-cdcfb709d7,,active
GB,Littleport,BODS — Littleport,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-0e1f4aef6a,,active
GB,Liverpool,BODS — Liverpool,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-2f72a99abd,,active
GB,Liverpool,bustimes.org (Arriva North West / Merseyside AVL via BODS),https://bustimes.org/vehicles.json?ymax=53.44&xmax=-2.94&ymin=53.38&xmin=-3.02,rtweb-gb-bustimes-org-arriva-north-,,active
GB,Liverpool (Merseyrail),Merseyrail via National Rail Darwin (Huxley2 JSON proxy),https://huxley2.azurewebsites.net/departures/LVC,rtweb-gb-merseyrail-via-national-ra,,active
GB,Liversedge,BODS — Liversedge,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-5ad7bdb137,,active
GB,Livingston,BODS — Livingston,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-58c5012df3,,active
GB,Llanarth,BODS — Llanarth,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-0e4928a6e1,,active
GB,Llanbadoc,BODS — Llanbadoc,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-4e396e5710,,active
GB,Llanbedr,BODS — Llanbedr,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-50640459e0,,active
GB,Llanberis,BODS — Llanberis,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-bbaffe3820,,active
GB,Llanboidy,BODS — Llanboidy,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-532b5875dc,,active
GB,Llanbradach,BODS — Llanbradach,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-5444894511,,active
GB,Llancillo,BODS — Llancillo,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-f24a04e0a4,,active
GB,Llanddarog,BODS — Llanddarog,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-d2b4e9fb69,,active
GB,Llanddowror,BODS — Llanddowror,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-178e4fffb6,,active
GB,Llandegla,BODS — Llandegla,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-1d4769e73f,,active
GB,Llandeilo,BODS — Llandeilo,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-8481fa0988,,active
GB,Llandovery,BODS — Llandovery,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-43ad6f3e96,,active
GB,Llandrillo,BODS — Llandrillo,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-53e306e437,,active
GB,Llandrindod Wells,BODS — Llandrindod Wells,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-061f924371,,active
GB,Llandudno,BODS — Llandudno,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-0541e064c1,,active
GB,Llandybie,BODS — Llandybie,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-84f7f6a469,,active
GB,Llandysul,BODS — Llandysul,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-8ad4d0b7ad,,active
GB,Llanelli,BODS — Llanelli,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-4240f1fb6e,,active
GB,Llanfachraeth,BODS — Llanfachraeth,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-a8d4bfbc9e,,active
GB,Llanfaethlu,BODS — Llanfaethlu,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-9dba75b5eb,,active
GB,Llanfair,BODS — Llanfair,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-008074502c,,active
GB,Llanfairfechan,BODS — Llanfairfechan,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-e26de2fdae,,active
GB,Llanfairpwllgwyngyll,BODS — Llanfairpwllgwyngyll,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-518e20f529,,active
GB,Llanfechain,BODS — Llanfechain,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-db0c5a3467,,active
GB,Llanfyllin,BODS — Llanfyllin,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-a8a633c6ae,,active
GB,Llanfynydd,BODS — Llanfynydd,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-d07a475636,,active
GB,Llangain,BODS — Llangain,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-a87ae3ae53,,active
GB,Llangan,BODS — Llangan,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-d9d093a48f,,active
GB,Llangathen,BODS — Llangathen,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-d218ea312b,,active
GB,Llangefni,BODS — Llangefni,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-98c8bdf703,,active
GB,Llangoed,BODS — Llangoed,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-0875ce7bde,,active
GB,Llangollen,BODS — Llangollen,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-2ff6308afb,,active
GB,Llangwm,BODS — Llangwm,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-b6f6012142,,active
GB,Llangybi,BODS — Llangybi,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-cef78e4699,,active
GB,Llangynog,BODS — Llangynog,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-bdd697b0c1,,active
GB,Llanharan,BODS — Llanharan,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-fb057fd0fd,,active
GB,Llanharry,BODS — Llanharry,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-3d5bdab0fe,,active
GB,Llanidloes,BODS — Llanidloes,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-8cdf340f87,,active
GB,Llanllwchaiarn,BODS — Llanllwchaiarn,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-c32fbde3fa,,active
GB,Llanon,BODS — Llanon,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-8c8b7dc75e,,active
GB,Llanrhaeadr-ym-Mochnant,BODS — Llanrhaeadr-ym-Mochnant,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-d92c2d60ca,,active
GB,Llanrhian,BODS — Llanrhian,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-a18ed159b2,,active
GB,Llanrothal,BODS — Llanrothal,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-21cf2a8af1,,active
GB,Llanrug,BODS — Llanrug,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-cd5818c1d6,,active
GB,Llanrwst,BODS — Llanrwst,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-780b671d57,,active
GB,Llansadwrn,BODS — Llansadwrn,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-8963f4e6b0,,active
GB,Llansantffraid Glan Conwy,BODS — Llansantffraid Glan Conwy,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-b6a66b7800,,active
GB,Llansawel,BODS — Llansawel,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-7055064f90,,active
GB,Llansteffan,BODS — Llansteffan,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-8d8e7f1c47,,active
GB,Llantrisant,BODS — Llantrisant,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-16ec15af75,,active
GB,Llantwit Fardre,BODS — Llantwit Fardre,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-e4816b3522,,active
GB,Llantwit Major,BODS — Llantwit Major,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-a8d3fc255f,,active
GB,Llanvaches,BODS — Llanvaches,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-6bb40f4ad7,,active
GB,Llanveynoe,BODS — Llanveynoe,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-fa2f55115f,,active
GB,Llanwern,BODS — Llanwern,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-46d10816f8,,active
GB,Llanwinio,BODS — Llanwinio,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-4165655323,,active
GB,Llanwnda,BODS — Llanwnda,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-dd2ac85243,,active
GB,Lledrod,BODS — Lledrod,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-ece4aa6241,,active
GB,Llwynypia,BODS — Llwynypia,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-1ff437e3c8,,active
GB,Llysfaen,BODS — Llysfaen,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-b010c37701,,active
GB,Loanhead,BODS — Loanhead,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-f8f194c6b2,,active
GB,Locharbriggs,BODS — Locharbriggs,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-4b8bc597dc,,active
GB,Lochgelly,BODS — Lochgelly,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-9ce1b27d17,,active
GB,Lochgilphead,BODS — Lochgilphead,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-7718efaf19,,active
GB,Lochmaben,BODS — Lochmaben,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-e5e91fd960,,active
GB,Lochwinnoch,BODS — Lochwinnoch,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-e04bb2328f,,active
GB,Lockerbie,BODS — Lockerbie,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-6c126349fe,,active
GB,Lockington,BODS — Lockington,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-eeb29c6611,,active
GB,Loddon,BODS — Loddon,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-54ac62efd3,,active
GB,Lofthouse,BODS — Lofthouse,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-0ee7ad2fa3,,active
GB,Loftus,BODS — Loftus,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-914d10103e,,active
GB,Londesborough,BODS — Londesborough,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-f7f8c0d886,,active
GB,London,BODS — London,https://data.bus-data.dft.gov.uk/timetable/download/gtfs-file/all/,gb-city-48aa74ad94,,active
